Sample_ID	PlantHeight_BLUP_effect	PlantHeight_BLUP	HeadingDate_BLUP_effect	HeadingDate_BLUP	YieldPerPlant_BLUP_effect	YieldPerPlant_BLUP
D3180	24.452250742305147	122.60670778587883	22.7659738705538	109.0636768291067	0.5820678294169952	20.598284070237533
D3178	14.554146256393304	112.70860329996698	26.05494479408745	112.35264775264034	0.8287799562598166	20.844996197080352
D3179	23.757714612312302	121.91217165588597	22.572504992698853	108.87020795125174	-1.0713689150088503	18.944847325811686
D2367	12.10852471614823	110.2629817597219	18.587850424617336	104.88555338317022	-2.8482241455566597	17.167992095263877
D3177	29.255161007908168	127.40961805148184	21.411691725569273	107.70939468412216	3.483961034583304	23.500177275403843
D2149	7.166284080852164	105.32074112442584	15.827917447198063	102.12562040575095	-1.8405624582785458	18.175653782541993
D2651	19.51724000206007	117.67169704563375	23.400836573578953	109.69853953213185	-1.807083094485139	18.209133146335397
D2142	25.824297736588697	123.97875478016238	19.608140068170922	105.90584302672382	-0.5014314664020214	19.514784774418516
D2150	4.438014228616248	102.59247127218993	17.49128620468738	103.78898916324027	1.480875438666416	21.497091679486953
D3057	20.86240547508209	119.01686251865576	16.168252540010233	102.46595549856312	-1.5370951192063722	18.479121121614163
D2046	16.26473722000523	114.4191942635789	30.721622851459653	117.01932581001255	-4.4933356939464275	15.52288054687411
D3493	24.693402505818078	122.84785954939176	24.797397088030316	111.09510004658321	3.01149805282723	23.02771429364777
D2118	13.38789543008908	111.54235247366275	14.31600540946209	100.61370836801498	0.30171888277109066	20.317935123591628
D2366	16.52875105930345	114.68320810287712	30.263566761920824	116.56126972047372	-3.7284119716481317	16.287804269172405
D3194	9.576637324777996	107.73109436835166	13.285998855662564	99.58370181421546	2.6265200201597647	22.6427362609803
D2016	18.769437090308152	116.92389413388182	31.10517706101346	117.40288001956635	-3.0275650142784243	16.988651226542114
D2151	24.43778316138745	122.59224020496112	15.550836829827416	101.84853978838031	-0.2880195452575163	19.72819669556302
D2675	41.24311400878097	139.39757105235464	21.813196175966286	108.11089913451917	1.276060345606764	21.292276586427302
D2312	7.217013905159452	105.37147094873312	16.382794316821958	102.68049727537485	1.451532095024147	21.467748335844682
D2313	15.535221588234823	113.68967863180849	16.029985339574694	102.32768829812758	1.127035506439889	21.143251747260425
D2661	13.39669311140379	111.55115015497746	16.873870494504718	103.1715734530576	-1.258590173098623	18.757626067721915
D2647	20.25888453689174	118.41334158046541	23.665443306514366	109.96314626506725	0.9762629724265581	20.992479213247094
D2179	9.807239134994774	107.96169617856845	14.316005409462084	100.61370836801497	-0.032998070807947234	19.983218170012588
D2648	31.458332850540398	129.61278989411406	21.107578221471737	107.40528118002463	-2.019643795027943	17.996572445792594
D2644	25.484707237840087	123.63916428141376	26.752521857427933	113.05022481598083	-2.6583023573455837	17.357913883474954
D3272	2.8960572296861917	101.05051427325986	37.38942189793655	123.68712485648945	-2.4691777465660874	17.54703849425445
D3572	17.873447946006817	116.02790498958049	21.764544128934226	108.06224708748712	0.4374230680940229	20.45363930891456
D2645	22.345694544745342	120.50015158831901	21.460387198719108	107.758090157272	-0.4993385001814304	19.516877740639107
D3418	9.728992518321233	107.8834495618949	29.44782653291642	115.74552949146931	-1.4183715992850832	18.597844641535453
D2351	8.8621803110136	107.01663735458727	15.236165140768444	101.53386809932134	1.5767315662101997	21.592947807030736
D2524	22.32458010958979	120.47903715316346	15.109825608268446	101.40752856682134	4.61644692246498	24.632663163285518
D2649	20.276479899521114	118.43093694309479	26.13510614724519	112.43280910579807	-1.6090775763951746	18.40713866442536
